HHF,G,Y,FADA,AA,HGD,AT,E,K,T,U,I,B,W,Q,SDE
0,0,0.31,0,0,2.607,0,0,0,0,0,0,0,0,0,0
0.254,0.08,0,0.353,0,3.598,0.08,0.26,0.26,0.26,1.24,0.53,0.26,0.08,0.44,1
0,0,13.04,0,0,2.142,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.25,0,1.79,0,0,4.48,0,0,0,0,1
0,0,0,0,0.82,1.678,0,0.82,0,0,0.82,0,0,0,0,0
0,0,0.45,0,0,3.382,0,0,0,0,3.18,0,1.36,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.105,0,2.96,0,0,2.555,0,0,0,0,0.74,0,0,0,1.48,0
0.03,0,0,0.246,0,3.771,0,0.36,0,0,3.38,0.09,0,0.36,0,1
0,0,0,0.7,0,3.768,0,0.35,0,0,1.06,0,0.71,0,0,1
0,0,0,0.328,0,1.74,0,0.72,0,0,0.72,0.48,0,0,0,1
0,0,0.77,0,0.38,2.953,0,0.38,0,0,0.38,0.38,0,0,0,0
0,0,0,0.26,0,2.2,0,0,0,0,0,0,0,0,0,0
0,0,5.12,0,2.56,2.5,0,0,0,0,0,0,0,0,0,0
0.133,0,0,0.535,0,11.592,0,0.85,0,0,0.85,0,0,0,0,1
0.108,0.23,0,0.072,0,2.438,0,1.18,0,0,1.89,0.7,0.23,0,0.7,1
0,0.26,0,0.378,0,13.82,0,0.26,0,0,0.52,0,0,0,0,1
0,0,2.7,0,0,1.4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.541,0,0,0,0,1.16,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0.085,1.8,1.735,0,0.6,0,0,0,0,0,0,0,0
0,0,0,0,0,5.888,0,0,2,0,8,0,0,0,0,0
0,0,1.61,0,0,1.666,0,0,0,0,0,0,0,0,0,0
0.038,0,0,0,0,1.129,0.19,0.19,0,0,0.59,0,0,0,0.19,0
0.221,0.42,0,0.177,0,8.777,0,0.42,0,0,2.12,1.27,0.85,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.67,0.063,0,3.133,0,0.45,0,0,0.67,0.22,0,0,0.22,0
0.084,0,1.93,0,0,1.231,0,0.83,0,0,0.27,0,0.27,0,0,0
0,0,0.61,0,0,2.206,0.61,0,0,0,0,0,0,0,0,0
0,0,4.58,0,0.28,2.306,0,0,0,0,0,0,0,0,0,0
0,0,1.78,0,0,2.391,0,0,0,0,0,0,0,0,0,0
0,0,2.72,0,1.36,2.102,0,0.68,0,0,0.68,0,0,0,0,0
0,0,5.88,0,1.47,3.037,0,1.47,0,0,0,0,0,0,0,0
0,0,2.38,0.374,0,2.85,0,0,0,0,2.38,0,0,0,0,0
0,0,0,1.336,0,1.21,0,0,0,0,1.92,0,0,0,3.84,1
0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,15.38,0,0,4.8,0,0,0,0,0,0,0,0,0,0
0,0.8,0,0.269,0,3.115,0,0.8,0,0,1.6,0,0.8,0,0.8,1
0,1.56,0,1.363,0,1.348,0,0.78,0,0,2.34,0,0.78,0,0,1
0,0,0,0.045,0,8.117,0,0,0,0,0.63,0,0.31,0,0,0
0.391,0.4,0,0.994,0,3.176,0,0.6,0.1,0.4,1.92,1.41,0.1,0,0,1
0,0,0,0,0,1.103,0,0,0,0,0.64,0,0,0,0,1
0,0,0.35,0,0,1.226,0,0,0,0,0,0,0,0,0,0
0.111,0,0,1.116,0,1.8,0,0,0,0,0.64,0,0,0,0,1
0.031,0,1.84,0,0,2.016,0,0,0,0,0.69,0,0,0,0,0
0,0,1.54,0,1.54,2.6,0,0,0,0,0.51,0,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0.349,0,5.886,0,1.15,0,0,2.3,0.19,0,0.38,0.19,1
0,0,0,0.038,0,1.541,0,0.52,0,0,0.52,0,0,0,0,0
0,0,3.84,0,0,3.631,0,0,0,0,0,0,0,0,0,0
0,0,0,0.436,0,1.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.666,0,0,0,0,0,0,0,0,0,0
0,0,1.23,0.041,1.47,1.792,0,0.73,0,0,0.49,0,0,0,0,0
0,0,0,1.255,0,2.818,0,0,0,4.76,0,0,0,0,0.68,1
0.243,0.43,0,0.271,0,6.395,0,0.43,0.26,0.17,1.13,0.69,0.26,0.95,0.17,1
1.611,0,0,0,0,7.549,0,0.13,0,0,0.06,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.789,1.94,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.4,0,2.7,0,2.7,0,0,0,0,0,0
0,0,0,0.436,0,3.071,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.666,0,0,0,0,0,0,0,0,0,0
0,0,0,0.74,0,2.166,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0.356,0,12.332,0,0.14,0.14,0.04,0.79,0.29,0.04,0.69,0.39,1
0,0,0,9.575,0,1.387,0,0,0,0,0,0,0,0,0,0
0.207,0,0,0.569,0,12.064,0,0,0,0.38,0.77,0.58,0.19,0.58,0.19,1
0,1.58,0,0.371,0,3.538,0,1.58,0,0,1.58,0,0,0,0,1
0,0,0,0,0,2.603,2.22,0,0,0,0,0,0,0,0,0
0,0,3.34,0.174,0.47,4.026,0,0,0.31,0,0.47,0,0.31,0,0,0
0,0,0,0,0,1.428,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.508,0.09,0.19,0,0,0.09,0,0,0,0,0
0,0,0,0,0,3.25,0,0,0,0,2.77,0,0,0,0,0
0.197,0,0,0,0,1.428,0,0,0,0,1.19,0,0,0,0,0
0.39,0.42,0,0.244,0,26.405,0,0.84,0.42,0,1.27,0,0,3.38,0,1
0,0,0,0,0,1,0,0,0,0,4.87,0,0,0,0,0
0,0,1.22,0.068,0,2.282,0,0.4,0,0,0.81,0,0,0,0,0
0.828,0.24,0,0.677,0,4.333,0,0,0.24,0,1.68,0,0,0.24,0.72,1
0,0,0,0.214,0,1.263,0,0,0,1.26,0,0,0,0,0,0
0,0,0,0.281,0,1.551,0,0.9,0,0,0.9,0,0,0,0,0
0,0,0.78,0,0,2.472,0,0,0,0,0,0,0,0,0,0
0,0,1.16,0,0,1.21,0,0,0.58,0,0,0,0,0,0,0
0.069,0,0,0.556,0,19.234,0,0.35,0.17,0,2.03,0.61,0.08,0.61,0.7,1
0,0.23,0,0.197,0,5.038,0,0,0,0,1.9,0,0,0,0.95,1
0,0,0,0,0,1.372,0.4,0,0,0,0,0,0,0,0,0
0,0.65,0,0.233,0,2.5,0,0.65,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0.38,0,0,0,0,0,0,0,0,0
0.171,1.63,0,0,0,2.592,0,0,0.54,0,2.18,0,0,0,2.73,1
0,0,0,0,0,1.684,0.81,0,0,0,0,0,0,0,0,0
0,0,2.9,0.078,0,1.748,0,0.17,0,0,1.02,0,0,0,0,0
0,0,8.33,0,0,1.333,0,0,0,0,0,0,0,0,0,0
0.117,0,0,1.179,0,1.8,0,0,0,0,0.64,0,0,0,0,1
0.67,0.16,0.49,0.693,0,4.835,0,0.32,0.16,0,0,0.65,0,0,0,1
0,0,0,0.383,0,1.333,0,0,0,0,4.44,0,0,0,0,0
0,0,0,0,0,1.545,0,0,0,0,0,0,0,0,0,0
0.059,0,0.38,1.005,0,295,0,1.14,0,0.76,0,0.38,0,0,0,1
0,0.73,0,0.088,0,3.048,0,0,0,0,1.47,0,0,0,0,1
0,0,0,0,0,2.137,0.43,0,0,0,0,0,0,0,0,0
0,1.96,0,1.011,0,2.888,0,0,0,0,0.98,0,1.96,0,0,1
0,0,2.64,0,1.32,3.968,0,0.66,0,0,3.31,0,0,0,0,0
0.259,0.08,0,0.259,0,3.335,0,0.08,0.34,0,0.78,0.08,0.26,0.34,0,1
0.816,0,0,0.081,0,3.4,0,0,0,0,2.31,0,0,1.38,0.46,1
0.312,0,0,0.768,0,3.401,0,0.28,0.42,0,0.98,0.28,0.21,0.07,0.7,1
0.177,0,0,0.8,0,3.125,0,0.51,0,0,1.03,0,0,0,0,1
0.075,0,0.23,0.056,0.71,2.546,0,0,0,0,0.47,0.11,0,0,0,0
0.029,0,0.56,0,0.11,4.296,0,0.11,0,0,0.22,1.02,0.11,0,0,0
0,0,0,0.27,0,1.608,0,0,0,0,2.38,0,0,0,0,0
0,0.29,0,0.044,0,1.559,0,0,0.29,0,1.16,0,0.29,0,2.33,1
0,0,0.44,0,0,1.842,0,0,0,0,0,0,0,0,0,0
0,0.18,0,0,0,25.22,0,0.18,0,0,0,0,0,0,0,1
0.213,0,0,0.284,0,1.565,0.39,0,0,0,0.39,0,0,0,0,0
0,0,0,0,0,2.923,0,0.43,0,0,0,0,0,0,0,1
0,0,0,0.336,0,1.555,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0.361,0,1.72,0,0.87,1.31,0,0.87,0,0,0,0,0
0,0,0.49,0,0,1.363,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0
0,0.14,0,0,0,1.931,0,1,0.14,0,0.14,0,0.14,0,0,0
0,0,0,0.048,0,1.873,0.27,0,0,0,0.27,0.27,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0.137,1,0,0.275,0,2.538,0,2,0,0,4,0,1,1,2,1
0,7.27,0,0.297,0,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.3,0,0,0,0,6.66,0,0,0,0,0
0,0,0,0,0.75,4.472,0,0,0,0,0,0,0,0,0,0
0,0,3.06,0,0.51,4,0,0,0,0,0.51,0,0,0,0,0
0,0,1.83,0.301,0,1.942,0,0,0,0,0,0,0,0,0.91,0
0.116,0,0,0,0,1.419,0,0,0,0,0.62,0,0,0,0,0
0.663,0.16,0,0.906,0,5.289,0,0.16,0.16,0,0,0.65,0,0,0,1
0.478,0,0,0.095,0,5.038,0,0.53,0,0,2.65,0,0,1.59,0.53,1
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0.909,0,2.857,0,0,0,0,0,0,0,0,0,1
0,0,0.35,0,0,2.053,0,0.17,0,0,0,0,0.17,0,1.95,0
0.024,0,0.88,0,0.08,2.9,0,0,0,0,0.26,0.79,0,0,0,0
0,0,0,0,0,3.315,1.69,0,0,0,1.69,0,0,0,0,0
0,0,0,0,16.66,1,0,0,0,0,0,0,0,0,0,0
0,0,0.8,0,0,2.405,0,0,0,0,0.8,0,0,0,0,0
0.029,0.35,0,0.234,0,3.519,0,0.17,0.17,0,1.97,0,0,0,0.71,1
0,0.98,0,0,0,2.373,0,0.49,0,0,2.46,0.49,0,0.49,0,1
0.238,0,0,0.238,0,2.232,0,0,0.68,0,1.36,0,0,0.68,0,1
0.333,0.73,0,0.5,0,3.259,0,0,0,2.2,2.2,0.36,0.36,1.83,0.36,1
0,0,2.63,0.15,0,1.906,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.277,0,0,0,0,0,0,0,0,0,0
0,0,4.7,0,0,1.974,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.933,0,0,0,0,1.49,0,0,0,0,0
0.021,0,0.67,0,0.07,3.03,0,0.07,0,0,0.22,0.74,0,0,0,0
0.255,0,0,0.845,0,4.194,0,0.16,0.08,0,1.22,0,0.16,0.49,0,1
0,0,2.51,0,0,2.277,0,0,0.09,0.09,0,0,0,0,0.37,0
0,0,2.79,0,0,1.268,0,0,0,0,0,0,0,0,0,0
0.312,0,0,0.364,0,7.541,0,0.38,0,0,0.38,0,0,0.77,0,1
0,1.16,0,0.198,0,9.266,0,0,0.38,0,1.16,0,1.16,0,0,1
0,0,0,0.943,0,2.166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.35,1.533,0,0,0,0,0,0,0,0,0,0
0,0,3.12,0,1.56,3.285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.046,0,0,0.42,0,2.228,0,0.29,0,1.16,1.46,0,0.29,0,2.04,1
0,0,1.25,0.169,0,1.863,0,0,0,0,0,0,0,0,0,0
0.027,0.18,0,0,0,2.326,0,0.55,0,0,0.37,0,0,0.18,0,1
0,0,0,0,0,1.238,0,1.06,0,0,1.06,0,0,0,0,0
0.008,0,1.99,0,0,1.972,0,0.12,0.12,0,0.78,0.06,0,0,0.18,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.753,0.15,0,0.732,0,5.058,0,0.3,0.3,0,0,0.61,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.86,0,0.801,0,4.77,0,0.43,0.43,0,1.73,0,0,0,0,1
0,0,1.28,0,0,1.428,0,0,0,0,0,0,0,0,0,0
0.017,0,0.63,0,0.06,2.829,0,0,0,0,0.18,0.56,0,0,0,0
0,0,0,0,1.41,1.375,0,0,0,0,0.7,0,0,0,0,0
0,0,0,0,0,1.592,0,0,0,0,0,0,0,0,0,0
0,0,0,0.178,0,1.272,0,0,0,0,1.26,0,0,0,0,0
0.158,0.5,0,0.49,0,8.55,0.1,0.8,0.3,0.2,0.7,0.8,0.2,0.6,0,1
0.166,0.32,0,0,0,1.494,0,0.64,0,0,3.24,0,0,0,0.32,1
0,0,0,0,0,1.976,0,0,0,0,0,0,0,0,0,0
0.03,0,0.52,0.053,0,2.548,0,0.4,0,0,0.57,0,0.11,0.05,0,0
0.438,0,0,0.39,0,3.322,0,0.31,0,0,1.25,0.31,0,0.94,0.62,1
0.016,0,0.62,0,0.05,2.787,0,0.16,0,0,0.16,0.5,0,0,0,0
0.267,0,0,0,0,10.372,0,0,0,0,1,2.5,0.5,0,0,1
0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0
0.681,0.17,0.17,0.754,0,4.74,0,0.17,0.17,0,0.17,0.69,0,0,0,1
0,0,0,0.48,0,2,0,0,0,0,0,0,0,0,0,0
0,0.36,0,0.178,0,2.446,0,1.82,0,0,2.18,0.36,0,0.72,0,1
0.11,0.68,0,0,0,6.588,0,4.08,1.36,0,2.04,0,0.68,0,0.68,1
0.167,0.05,0,0.01,0,1.838,0,1.52,0.05,0.23,1.11,0.05,0,0.81,0.64,1
0,0,0.72,0,0,2.333,0,0,0,0,0,0,0,0,0.72,0
0.198,0,0,0,0,4.23,0,0,0,0,5.19,0,0,0,0,1
0.023,0.14,0,0.865,0,5.133,0,0.29,0.29,0.14,0.43,0,0.29,0,0,1
0,0,4.87,0,0,2.25,0,0,0,0,0,0,0,0,0,0
0.943,0,0,0.628,0,2.944,0,0,0,0,0,0,0,5.45,0,1
0,0,0,0.843,0,2,0,0,0,0,2.46,0,0,0,0,1
0,1.07,0,0,0,2.333,0,0.53,0,0,0,0,0,0,0,1
0,0,0,0,0,1,7.69,0,0,0,0,0,0,0,0,0
0.481,0,0,1.765,0,7.059,0,0,0,0,1.73,0,0,0,0.86,1
0,0,0,0,0,1.222,0,0,0,0,2.5,0,0,0,0,0
0,0,3.03,0,0,1.568,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.132,0.41,0,0.53,0,6.404,0,0.41,1.65,1.23,2.06,0.41,0,0,1.65,1
0.031,0,0,0,0,1.411,0,0,0,0,0.19,0,0,0.19,0,0
0,0,0,0.531,0,2.9,0,0,0,0,2.75,0.91,0,0,0,1
0,0,0,0,12.5,1.25,0,0,0,0,0,0,0,0,0,0
0.204,0,1.25,0,0,2.45,1.25,0,0,0,1.25,0,0,0,0,0
0,0,0.3,0,0,1.426,0,0,0,0,0,0,0,0,0,0
0,0,1.66,0,0,2.294,5,0,0,0,0,0,0,0,0,0
0.147,1.47,0,0.294,0,71.5,0,0,1.47,1.47,2.94,1.47,0,0,2.94,1
0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0
0.196,0,0,0.392,0,5.466,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.352,5.76,0,0,0,1.92,0,0,0,0,0
0,0,0,0,2.12,1.142,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.039,0,2.49,0,0,2.278,0,0,0.18,0,0,0,0,0,0.64,0
0,0,0,7.843,0,1.666,0,0,0,0,0,0,0,0,0,1
0,0,0,0.187,0,1.166,0,0,0,0,2.02,0,0,0,0,0
0.079,0,0,0.089,0,4.913,0,0.34,0,0.05,0.92,0.57,0.05,0,0,1
0,0,9.3,0,0,3.222,0,0,0,0,0,0,0,0,0,0
0,0,1.94,0,0,3.178,0,0,0,0,0.97,0,0,0,0,0
0.18,0,0,0.361,0,1.652,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.266,0.89,0,0,0,0,0,0,0,0,0
0,0,2.65,0,0,3.322,0.48,0,0,0,0,0,0,0,0,0
0.169,0,0,0.01,0,1.748,0,1.59,0.06,0.24,1.1,0.06,0,0.85,0.73,1
0,0,0,0,0,4.666,0,0,0,0,0.37,0,0,0,0.37,0
0,0,0,0.263,0,1.047,0,0,0,0,0.78,0,0,0,0,0
0,0,0.83,0,0,1.197,0,0,0,0,0,0,0.27,0,0.27,0
0,0,0.81,0,0.16,4.438,0.32,0,0,0,0.16,0.16,0.16,0,0,0
0,0,0,0,0,1.225,0.91,0,0,0,1.36,0,0,0,0,0
0,0.94,0,0,0,2.125,0,0.94,0,0,0.47,0,0.47,0,0,1
0,0,0,0.062,0,6.912,0,0,0,0,0.36,0,0.36,0,0,0
0,0,0.11,0,0,2.068,0,0.22,0.11,0,0.11,0,0.22,0,0,0
0.184,0,0,0.985,0,3.923,0,1.15,0,0,1.15,0,0,0.38,0.77,1
0,0,0.52,0.057,0.35,1.472,0,0.7,0,0,1.93,0,0,0,0,0
0,0,0,0,0,4.333,0,0,0,0,0,0,0,0,0,1
0,0,4.16,0,0,1.714,0,0,0,0,0,0,0,0,0,0
0.134,0.59,0.29,0.044,0,1.6,0,0.29,0.29,0,1.49,0,0,0,0,0
0,0,0,0.125,0,2.925,0,0,0,0,0,0,0,0,0,0
0.061,0,0,0.185,0,10.585,0,0,0,0,0.32,0,0,0,0,1
0,0,1.61,0.091,1.88,2.225,0,0,0,0,0.26,0,0,0,0,0
0,0,0,0,0,3.666,0,0,0,0,0,0,0,0,0,1
0,0,0.47,0.068,0,3.195,0,0,0,0,0.94,0,0,0,0,0
0,0,0,0.141,0,6.51,0,0,0,0,0,0,0,0,0,0
0.009,0,1.4,0,0.03,2.754,0,0.06,0,0,0.09,0.32,0,0,0,0
0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,2.38,0,0,0,0,0,0,0,1
0,0,0,0,7.31,1.461,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.558,0.81,1.63,0,0,0,0,0,0,0,1
0,0,0.64,0,0,1.902,0,0.32,0,0,0,0,0,0,0,0
0,0,1.76,0,0,1.949,0,0,0,0,0,0,0,0,0,0
0,0,11.11,0,0,1.4,0,0,0,0,0,0,0,0,0,0
0,0,1.18,0,0,3.317,0,0,0,0,0,0,0,0,0,0
0,0.2,0,0.095,0,2.717,0,0,0,0,1.35,0,0,0.52,0.2,1
0,0.96,0,0.824,0,3.025,0,0.96,0,0,1.92,0,0,0,0,1
0,0,0,0.344,0,3.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0.237,1.2,2.583,0,0,0,0,1.2,0,0,0,0,0
0,0,1.03,0.193,2.06,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0.109,0,0.93,0.1,0,2.062,0,0.12,0,0.06,1.05,0.06,0,0,0.12,0
0.471,0,0,1.211,0,18.4,0,0,0.37,0,2.6,0.74,0.74,0,0.37,1
0,0,0,0.148,0,1.972,0,0,0,0,1.16,0,0,0,0,0
0,0,0,0,0,1.823,0,0,0,0,0,0,0,0,0,0
0,0,1.75,0.139,2.63,1.767,0,0,0.87,0,0,0,0,0,0,0
0,0,0,0,0.54,4.25,0,0,0,0,0,0,0,0,0,0
0,0,0.4,0,0,2.386,0,0,0,0,1.22,0,0,0,0,0
0.178,0,0,0.089,0,3.416,0,1.51,0.5,0,3.03,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.34,1,0,0,0,0,0,0,0,0,0,0
0,0,1.75,0.045,0,2.333,0,0,0,0,0,0,0,0,0,0
0.352,0,0,0.176,0,3.857,0,0,0,0,0,0,0,0,0,1
0,0,0,0.42,2.73,1.387,0,1.36,0,0,1.36,0,4.1,0,0,0
0.201,0,0,0,0,4.5,0,0,0,0,5.26,0,0,0,0,1
0,0,0,0.06,0,2.533,0.2,0.6,0,0,2.81,0,0.8,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1.001,0,4.551,0,0,0,0,0,0,0,0,0,1
0.165,0,0,0.639,0,3.697,0,0,0.39,0.29,1.32,0.29,0.17,0.34,0.54,1
0,0,0,0,0,1,0,0,0,0,7.14,0,0,0,0,0
0.213,0,0,0,0,4.818,0,0,0,0,5.26,0,0,0,0,1
0,0,2.73,0,0.91,2.158,0,0,0,0,0.45,0,0,0,0,0
0,0,0,0.099,0,1.489,0.37,0.18,0,0,0.56,0,0,0,0,0
0,0,0,0.087,0,2.812,0.78,0,0,0,0,0,0,0,0,0
0,0,0,0.45,0,1.138,0,0,0,0,0.97,0,0,0,0,0
0,0,0,0,1.51,1.611,0,0,0,0,1.51,0,0,0,0,0
0.036,0,0,1.018,0,4.022,0,0.23,0.23,0.23,1.19,0.23,0,0,0,1
0,0,0,0,0,1.769,0,0,0,0,0,1.61,0,0,0,0
1.121,0,0.19,0,0,1021.5,0,1.16,0,0.38,0.58,0.58,0.19,0,0,1
0,0,0,0.087,0,2.74,0,0,0.3,0,0.6,0,0,0,0,0
0,0,0,0.029,0,1.131,1.19,0,0,0,0,0,0,0,0,0
0.452,0,0,0.169,0,9.64,0.47,0,0.47,0,0.95,0.47,0,0,0.47,1
0,0,0,0,1.2,1.074,0,0.6,0,0,0,0,0,0,0,0
0,0,0,0,0,3.901,0,0.44,0,0,0,0,0,0,0,0
0,0,0,0,0,1.966,4.47,0,0,0,1.49,0,0,0,0,0
0,0,0,0.134,0,2.75,0,0,0,0,1.48,0,0,0,0,0
0,0,1.61,0,0,1.635,0,0.53,0,0,0,0,0,0,0.26,0
0,0.96,0,0.462,0,1.312,0,0,0.96,0,0.96,0,0,0,0,1
0,0,0,0.764,0,2.468,0,0.14,0,0,1.02,0,0,0,0,1
0.1,0,3.48,0,0,2.188,0,0.09,0,0,0,0,0,0.36,0.55,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.16,0.282,1.16,1.932,0,0,0,0,0,0,0,0,1.16,0
0.229,0,0,0.613,0,9.652,0,0,0,0.33,0.84,1.34,0.33,0,0,1
0,0,9.52,0,4.76,3.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.166,0,0,0,0,0,0.8,0,0,0,0
0,0,0,0,0,5.888,0,0,2,0,8,0,0,0,0,0
0,0,2.85,0,4.28,2.133,0,0,0,0,4.28,0,0,0,0,0
0.823,0,0,0.082,0,3.4,0,0,0,0,2.31,0,0,1.38,0.46,1
0,0,0,0.238,0,1,0,0,0,0,0,0,0,0,0,0
0.149,0,0,0.97,0,32.142,0,0,0,0,2.48,0,0,0.82,0,1
0,0,4.08,0,0,1.681,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.062,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,1.222,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.714,0,3.44,0,0,0,0,0,0,0,0
0,0,0,0,1.25,1.076,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.018,0,1.666,0,0.2,0,0,0,0,0,0,0,0
0,0,0,0,0,2.235,3.07,0,0,0,0,0,0,0,0,0
0,0,3.73,0,0,1.533,0,0.93,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4.22,0,0.93,5.593,0,0.93,0,0,0,0,0,0,0,0
0,0,0,0.636,0,3.809,0,0,0,0,2.7,1.35,0,0,0,1
0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0
0,0,2.31,0,0,1.5,0,0,0,0,0,0,0,0,1.15,0
0,0,0.5,0.188,0,3.461,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.428,0,2.02,0,0,0,0,0,0,0,0
0,0,0,0,0,1.523,0,0.28,0,0,0,0,0,0,0,0
0,0,0,0.725,0,1.187,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.222,2.5,0,0,0,0,0,0,0,0,1
0.101,0.06,0,0.101,0,4.398,0,0,0.72,0.06,1.52,0.72,0.72,0.06,0.19,1
0,0,3.76,0.045,0,1.837,0,0,0,0,0,0,0,0,0,0
0,0,1.68,0,0,1.454,0,0,0,0,0,0,0,0,0,0
0,0,3.79,0.147,0,1.962,0,0,0,0,0,0,0,0,0,0
0.061,0,0,0.371,0,2.878,0,0.12,0.12,0.12,1.27,0.25,0.89,0,0.12,1
0,0,0,0,0,1.409,0.31,0,0,0,0,0,0,0,0,0
0,0.3,0,0.144,0,5.403,0,0.3,0.6,2.7,3,0,0,0,0.6,1
0,0,2.83,0.072,1.88,2,0,0,0,0,0.47,0,0,0,0,0
0,0,0,0,0,1.117,0.46,0,0,0,1.86,0,0,0,0,0
0,0,0,0,1.49,1.625,0,0,0,0,0,0,0,0,0,0
0,0,0,0.103,0,1.437,0,0.59,0,0,6.54,0,0.59,0,0,1
0,0,0,0.165,0,1.238,0,0,0,0,0.93,0,0,0,0,0
0,0,0.85,0,0,1.717,0,0,0,0,0,0,0,0,0,0
0,0,2.09,0.309,1.04,3.973,0,0.52,0,0,0.52,0,0,0,0,0
0.51,0,0,0.443,0,6.59,0,0.14,0.29,0,1.35,0.54,0.43,0.51,0.43,1
0.339,0,0,0.792,0,2.627,0,1.56,0,0,2.34,0,0,0.78,0.78,1
0,0,1.1,0,0,1.657,0,0,0,0,0.55,0,0,0,0,0
0.383,0,0,0.191,0,3.95,0,0,0,0,0,0,0,1.08,0,1
0,0,3.37,0,0.28,2.464,0,0,0,0,0.56,0,0,0,0,0
0,0,0,0.653,0,1.666,0,0,0,0,0,0,0,0,0,0
0.364,0,0,0.273,0,6.641,0,0.55,0,0,2.22,1.94,0.55,0.55,0,1
0,0,1.55,0,0.77,2.4,0,2.32,0,0,0,0,0,0,0,0
0,0,1.7,0,0,1.958,0,0.28,0,0,0,0,0,0,0,0
0.043,0,2.06,0,0,2.148,0,0.25,0,0,0,0,0,0,0.5,0
0.29,0,0,0,0,2.257,0,1.14,0,0,1.47,0,0.82,0.98,0,1
0,0,2.22,0,0,1.769,0,0,0,0,0,0,0,0,0,0
0.158,0.5,0,0.49,0,8.55,0.1,0.8,0.3,0.2,0.7,0.8,0.2,0.6,0,1
0,0,0,0,0,1.09,0,0,0,0,0.79,0,0,0,0,0
0,0,0,0,0.55,1.84,0,0,0,0,0.55,0,0,0,0,0
0.095,0,0,1.429,0,2.861,0,0,0.55,0,1.11,0,1.11,0,0,1
0,0,0,0.198,0,4,0,0,0,0,0.72,0,0,0,0,0
0,0,2,0.161,0,1.25,0,0,0,0,0,0,0,0,0,0
